"","item_id","subj_id","sigma","T_0s","T_1s","SC","category","group","O_0i","RT","zRT","zSC","item_stim","sigma30RT","tau10RT"
"15",1,45,84.3826598426987,129.493243234779,-12.3825682229413,-0.0465608123158607,"ingroup",-1,-16.9466882707156,976.631183532192,0.735800401209755,-0.0189440890662058,"ingroup",0.814864008733213,1.09379666338664
"197",2,45,-117.035612916484,129.493243234779,-12.3825682229413,-0.0465608123158607,"ingroup",-1,-83.3272906986877,708.832308345037,-0.360672022872667,-0.0189440890662058,"ingroup",-0.565552814486098,-0.70307858414869
"265",3,45,359.535413004002,129.493243234779,-12.3825682229413,-0.0465608123158607,"ingroup",-1,-92.2646045815358,1176.46602038268,1.55400170181057,-0.0189440890662058,"ingroup",-0.914276830944082,-0.665471566672887
"376",4,45,59.8688665596392,129.493243234779,-12.3825682229413,-0.0465608123158607,"ingroup",-1,25.7225198114996,994.786598331348,0.810135708485187,-0.0189440890662058,"ingroup",-0.689002957067628,-0.0693973576231692
"448",5,45,125.366930145744,129.493243234779,-12.3825682229413,-0.0465608123158607,"ingroup",-1,-120.010390076352,914.551752029601,0.481623139644582,-0.0189440890662058,"ingroup",-0.885864416020903,-1.50258341977317
"574",6,45,133.320891124394,129.493243234779,-12.3825682229413,-0.0465608123158607,"ingroup",-1,-35.6426608797863,1006.87344220482,0.859623933527902,-0.0189440890662058,"ingroup",-0.872095639304725,-0.896766435837487
"616",7,45,114.639700234648,129.493243234779,-12.3825682229413,-0.0465608123158607,"ingroup",-1,138.723634606007,1162.55854680086,1.49705911286036,-0.0189440890662058,"ingroup",-0.117086185971331,-0.617307404597028
"780",8,45,-226.392139257476,129.493243234779,-12.3825682229413,-0.0465608123158607,"ingroup",-1,40.9036492610764,723.70672196381,-0.299770406516056,-0.0189440890662058,"ingroup",0.576782577051247,0.255036639832295
"804",9,45,278.977956141136,129.493243234779,-12.3825682229413,-0.0465608123158607,"ingroup",-1,7.97160292426665,1196.14477102561,1.63457413664732,-0.0189440890662058,"ingroup",-0.815434404726846,0.0854827992612729
"965",10,45,-159.042448165872,129.493243234779,-12.3825682229413,-0.0465608123158607,"ingroup",-1,-4.63128883170157,745.521474962636,-0.210452349878717,-0.0189440890662058,"ingroup",-1.19802191709413,-0.66341191911833
"1030",11,45,32.5506498412815,129.493243234779,-12.3825682229413,-0.0465608123158607,"ingroup",-1,-139.42301032029,802.322851481201,0.0221145082120929,-0.0189440890662058,"ingroup",-0.938081266151884,-0.638060720500228
"1137",12,45,70.2169091429681,129.493243234779,-12.3825682229413,-0.0465608123158607,"ingroup",-1,-105.996238655511,873.415882447666,0.31319694067074,-0.0189440890662058,"ingroup",-0.519056121343279,0.0947308631751719
"1241",13,45,224.230429304637,129.493243234779,-12.3825682229413,-0.0465608123158607,"ingroup",-1,-43.8347105227959,1089.59093074205,1.1983014022329,-0.0189440890662058,"ingroup",1.65107664863109,1.82338718254731
"1378",14,45,101.446620491748,129.493243234779,-12.3825682229413,-0.0465608123158607,"ingroup",-1,-116.510742068241,894.131090383717,0.398013033513323,-0.0189440890662058,"ingroup",-0.101559325245672,-0.222345096274848
"1409",15,45,57.151853891034,129.493243234779,-12.3825682229413,-0.0465608123158607,"ingroup",-1,6.6149456352723,972.962011486516,0.720777388269588,-0.0189440890662058,"ingroup",-2.33780684911656,-3.07073755372858
"1587",16,45,146.352151218226,129.493243234779,-12.3825682229413,-0.0465608123158607,"ingroup",-1,74.2063157724625,1129.7536789509,1.36274326501365,-0.0189440890662058,"ingroup",1.03254989335447,0.639230425113748
"1677",17,45,5.4893902398713,129.493243234779,-12.3825682229413,-0.0465608123158607,"ingroup",-1,-57.3415467950001,857.34305540508,0.247388555116749,-0.0189440890662058,"ingroup",-0.05491009872541,-0.674852404402428
"1780",18,45,79.972062018632,129.493243234779,-12.3825682229413,-0.0465608123158607,"ingroup",-1,76.9919740150269,1066.15924799387,1.10236300829725,-0.0189440890662058,"ingroup",-0.254745746961447,0.0761740422611745
"1838",19,45,-114.658568534264,129.493243234779,-12.3825682229413,-0.0465608123158607,"ingroup",-1,123.670766560525,918.20740998647,0.496590820665584,-0.0189440890662058,"ingroup",0.104149728612835,1.41041495778184
"1957",20,45,145.871183189217,129.493243234779,-12.3825682229413,-0.0465608123158607,"ingroup",-1,-80.7810890884137,974.285306061012,0.726195469315895,-0.0189440890662058,"ingroup",0.273771411862027,0.123468824072359
"2018",21,45,128.785545427309,129.493243234779,-12.3825682229413,-0.0465608123158607,"ingroup",-1,44.5928682872463,1082.57362567476,1.16956983458805,-0.0189440890662058,"ingroup",-1.30163589717981,-0.645762087016861
"2175",22,45,305.787522471628,129.493243234779,-12.3825682229413,-0.0465608123158607,"ingroup",-1,13.5025211176879,1228.48525554953,1.76698861910978,-0.0189440890662058,"ingroup",0.0616716616626081,0.168248564002489
"2249",23,45,-72.4260699735653,129.493243234779,-12.3825682229413,-0.0465608123158607,"ingroup",-1,12.4207086641369,849.189850650781,0.214006173750361,-0.0189440890662058,"ingroup",0.784609650248645,2.46954563376631
"2399",24,45,146.803891994438,129.493243234779,-12.3825682229413,-0.0465608123158607,"ingroup",-1,189.421179096747,1245.42028305139,1.83632718763028,-0.0189440890662058,"ingroup",-1.12611780767571,-0.740603824283839
"2485",25,45,318.669624981523,129.493243234779,-12.3825682229413,-0.0465608123158607,"ingroup",-1,-126.851553081307,1101.01328386042,1.24506894449265,-0.0189440890662058,"ingroup",0.792433641174821,0.686664645031457
"2542",26,45,295.998380955757,129.493243234779,-12.3825682229413,-0.0465608123158607,"outgroup",1,-88.2826807565328,1156.14577571355,1.47080274171511,-0.0189440890662058,"outgroup",1.02178646290755,1.11633029272925
"2624",27,45,-151.842982683019,129.493243234779,-12.3825682229413,-0.0465608123158607,"outgroup",1,72.2229646221591,868.810057453467,0.294338907406934,-0.0189440890662058,"outgroup",0.34092876881365,-0.0801496565168325
"2752",28,45,-5.98116370278501,129.493243234779,-12.3825682229413,-0.0465608123158607,"outgroup",1,5.46546812453661,947.914379936078,0.618222673413383,-0.0189440890662058,"outgroup",0.46725731683462,0.289204890337885
"2870",29,45,146.139399302592,129.493243234779,-12.3825682229413,-0.0465608123158607,"outgroup",1,-91.9574360320999,1002.61203878482,0.842176095725548,-0.0189440890662058,"outgroup",-0.0215467606830451,-0.673708285850889
"2997",30,45,-180.767700335685,129.493243234779,-12.3825682229413,-0.0465608123158607,"outgroup",1,-72.1019984376032,695.560376741038,-0.41501245655792,-0.0189440890662058,"outgroup",-0.69078907137986,-0.0454658548192014
"3077",31,45,-214.486597702127,129.493243234779,-12.3825682229413,-0.0465608123158607,"outgroup",1,-95.8762819186885,638.067195893511,-0.650411829792932,-0.0189440890662058,"outgroup",-0.57466190644653,-0.284013486073458
"3118",32,45,-90.8350477818956,129.493243234779,-12.3825682229413,-0.0465608123158607,"outgroup",1,-40.8131058840308,816.7819218484,0.0813155482628457,-0.0189440890662058,"outgroup",0.407629581124793,-0.214947857925896
"3250",33,45,-225.242389094515,129.493243234779,-12.3825682229413,-0.0465608123158607,"outgroup",1,24.4997074911051,747.687393910917,-0.201584237949835,-0.0189440890662058,"outgroup",0.165855471169165,0.416091885695253
"3306",34,45,-292.105605169857,129.493243234779,-12.3825682229413,-0.0465608123158607,"outgroup",1,-5.43016221328216,650.894308131187,-0.597892659055591,-0.0189440890662058,"outgroup",-1.09457921627336,-0.562872464959339
"3441",35,45,-321.042377329858,129.493243234779,-12.3825682229413,-0.0465608123158607,"outgroup",1,29.7761940684048,657.163892252873,-0.572222550863054,-0.0189440890662058,"outgroup",-0.236517416613878,0.311605984239876
"3563",36,45,-294.139394543429,129.493243234779,-12.3825682229413,-0.0465608123158607,"outgroup",1,91.559297737316,745.849978708214,-0.209107328179196,-0.0189440890662058,"outgroup",-0.365621056726214,-0.599463370775134
"3612",37,45,110.792774752957,129.493243234779,-12.3825682229413,-0.0465608123158607,"outgroup",1,-115.168972291936,944.053877975348,0.602416281619919,-0.0189440890662058,"outgroup",-1.53673573356648,-1.54151940388229
"3780",38,45,-121.452017093083,129.493243234779,-12.3825682229413,-0.0465608123158607,"outgroup",1,-59.6326213855809,767.345437035663,-0.121096587721122,-0.0189440890662058,"outgroup",-2.12233825088125,-1.32455634550895
"3897",39,45,79.7537658914574,129.493243234779,-12.3825682229413,-0.0465608123158607,"outgroup",1,-86.7408225184856,941.443018887299,0.591726412249817,-0.0189440890662058,"outgroup",-1.07627642855842,-1.68659323597516
"3932",40,45,-173.449411275413,129.493243234779,-12.3825682229413,-0.0465608123158607,"outgroup",1,-72.9448367449811,702.035827493933,-0.388499450560078,-0.0189440890662058,"outgroup",-1.00734493795719,-1.65363530737338
"4012",41,45,-447.250625751707,129.493243234779,-12.3825682229413,-0.0465608123158607,"outgroup",1,20.3579088405282,521.537358603148,-1.12753016377547,-0.0189440890662058,"outgroup",1.14171972257775,1.3595928957866
"4183",42,45,-39.1022307244614,129.493243234779,-12.3825682229413,-0.0465608123158607,"outgroup",1,4.36342748552826,913.691272275394,0.478100001911794,-0.0189440890662058,"outgroup",-0.558160194969686,-1.34278245119291
"4289",43,45,117.550434478857,129.493243234779,-12.3825682229413,-0.0465608123158607,"outgroup",1,69.5517462569344,1135.53225625012,1.38640300090536,-0.0189440890662058,"outgroup",0.254806171193861,-0.961860131311752
"4378",44,45,-74.4226445487154,129.493243234779,-12.3825682229413,-0.0465608123158607,"outgroup",1,-39.6657711036001,834.341659862011,0.153211923826711,-0.0189440890662058,"outgroup",0.660800810234044,1.83634029202889
"4442",45,45,-181.64683222461,129.493243234779,-12.3825682229413,-0.0465608123158607,"outgroup",1,63.1187164964245,829.901959786141,0.135034070387311,-0.0189440890662058,"outgroup",0.335382349345611,-0.221541709107616
"4502",46,45,134.260200285883,129.493243234779,-12.3825682229413,-0.0465608123158607,"outgroup",1,-3.86222654470155,1078.82804925551,1.15423399251949,-0.0189440890662058,"outgroup",-0.341052042168135,-0.177088383250089
"4657",47,45,-433.44575217953,129.493243234779,-12.3825682229413,-0.0465608123158607,"outgroup",1,22.7553183041184,537.739641638916,-1.06119173519364,-0.0189440890662058,"outgroup",-0.424146410538939,-0.0172161703456308
"4800",48,45,-202.745174002693,129.493243234779,-12.3825682229413,-0.0465608123158607,"outgroup",1,-187.593046588392,558.091854923242,-0.977861883192914,-0.0189440890662058,"outgroup",-0.919931821218877,-1.74033164743407
"4869",49,45,53.8643247265142,129.493243234779,-12.3825682229413,-0.0465608123158607,"outgroup",1,28.1711895984398,1030.46558983928,0.95621933292229,-0.0189440890662058,"outgroup",0.119468105477146,0.118569270126769
"4943",50,45,290.76510332857,129.493243234779,-12.3825682229413,-0.0465608123158607,"outgroup",1,-58.9367435143256,1180.25843532857,1.56952931896709,-0.0189440890662058,"outgroup",0.00509571232798391,0.360155116038151
"45",1,46,-334.745069513517,-168.014333552045,15.9365390296072,-0.379504724659712,"ingroup",-1,-16.9466882707156,216.062750211843,-2.37826164696174,-0.363338224679507,"ingroup",-0.439191686233486,-0.0964628566313168
"150",2,46,186.095691036916,-168.014333552045,15.9365390296072,-0.379504724659712,"ingroup",-1,-83.3272906986877,670.522908334304,-0.517525559563425,-0.363338224679507,"ingroup",0.210497916310144,1.79682832923746
"236",3,46,-85.1594741211608,-168.014333552045,15.9365390296072,-0.379504724659712,"ingroup",-1,-92.2646045815358,390.330429293379,-1.6647422029827,-0.363338224679507,"ingroup",-0.327794149827582,-0.910229248329508
"362",4,46,392.736676286749,-168.014333552045,15.9365390296072,-0.379504724659712,"ingroup",-1,25.7225198114996,986.213704094324,0.775034955657517,-0.363338224679507,"ingroup",-1.54251080482707,-1.77256794805744
"465",5,46,398.424406114611,-168.014333552045,15.9365390296072,-0.379504724659712,"ingroup",-1,-120.010390076352,846.168524034334,0.201635691175465,-0.363338224679507,"ingroup",-0.982849382184349,-1.25918198419293
"597",6,46,156.238597306341,-168.014333552045,15.9365390296072,-0.379504724659712,"ingroup",-1,-35.6426608797863,688.350444422631,-0.444532714852918,-0.363338224679507,"ingroup",-0.22255782467653,0.957765612899839
"671",7,46,-214.14442637273,-168.014333552045,15.9365390296072,-0.379504724659712,"ingroup",-1,138.723634606007,492.333716229352,-1.24710119828133,-0.363338224679507,"ingroup",0.535752788552801,-0.183121465253738
"745",8,46,-93.8172910148434,-168.014333552045,15.9365390296072,-0.379504724659712,"ingroup",-1,40.9036492610764,514.840866242308,-1.15494819981692,-0.363338224679507,"ingroup",-0.730940717194178,-0.232078176892855
"840",9,46,-93.9506185245525,-168.014333552045,15.9365390296072,-0.379504724659712,"ingroup",-1,7.97160292426665,481.77549239579,-1.29033066021503,-0.363338224679507,"ingroup",-0.358365380129403,-0.440366859785658
"986",10,46,-66.0496677339596,-168.014333552045,15.9365390296072,-0.379504724659712,"ingroup",-1,-4.63128883170157,497.073551430414,-1.22769447527315,-0.363338224679507,"ingroup",-0.838674247044752,-0.635297979720873
"1023",11,46,93.8210445560536,-168.014333552045,15.9365390296072,-0.379504724659712,"ingroup",-1,-139.42301032029,522.152542231839,-1.12501136348501,-0.363338224679507,"ingroup",-0.277453720072508,-0.0579939715307239
"1101",12,46,102.385540547498,-168.014333552045,15.9365390296072,-0.379504724659712,"ingroup",-1,-105.996238655511,564.143809888062,-0.953082833146207,-0.363338224679507,"ingroup",-0.0629686616300785,1.16512322793533
"1219",13,46,56.3041310493299,-168.014333552045,15.9365390296072,-0.379504724659712,"ingroup",-1,-43.8347105227959,580.22392852261,-0.887244592987682,-0.363338224679507,"ingroup",-0.522788525066469,-0.182068991192912
"1339",14,46,326.848412029624,-168.014333552045,15.9365390296072,-0.379504724659712,"ingroup",-1,-116.510742068241,778.092177957459,-0.0770952637376941,-0.363338224679507,"ingroup",-0.805758664853695,-0.707579505810685
"1403",15,46,50.4322563079123,-168.014333552045,15.9365390296072,-0.379504724659712,"ingroup",-1,6.6149456352723,624.80170993926,-0.704725872489054,-0.363338224679507,"ingroup",-0.975723357900545,-1.55492130864817
"1533",16,46,-304.58532269715,-168.014333552045,15.9365390296072,-0.379504724659712,"ingroup",-1,74.2063157724625,337.375501071388,-1.88156021042989,-0.363338224679507,"ingroup",0.103049638617047,0.0618159855370687
"1614",17,46,-22.7111563916894,-168.014333552045,15.9365390296072,-0.379504724659712,"ingroup",-1,-57.3415467950001,487.701804809386,-1.26606603948627,-0.363338224679507,"ingroup",0.228185484257006,0.334675184498373
"1795",18,46,266.756123792562,-168.014333552045,15.9365390296072,-0.379504724659712,"ingroup",-1,76.9919740150269,911.502605803665,0.469138752802412,-0.363338224679507,"ingroup",-0.285837500941428,-0.304555134093013
"1834",19,46,331.702090351118,-168.014333552045,15.9365390296072,-0.379504724659712,"ingroup",-1,123.670766560525,1023.12736490772,0.926173794928341,-0.363338224679507,"ingroup",-0.518486124129186,-1.09068910410722
"1958",20,46,-462.993626409113,-168.014333552045,15.9365390296072,-0.379504724659712,"ingroup",-1,-80.7810890884137,23.9797924985488,-3.16472374887171,-0.363338224679507,"ingroup",-0.875880103820374,-1.59970988667445
"2033",21,46,-77.3841282729444,-168.014333552045,15.9365390296072,-0.379504724659712,"ingroup",-1,44.5928682872463,534.963248010377,-1.07255936715238,-0.363338224679507,"ingroup",-1.15074568901687,-0.919623718968632
"2181",22,46,-163.316277602698,-168.014333552045,15.9365390296072,-0.379504724659712,"ingroup",-1,13.5025211176879,417.940751511066,-1.55169483894667,-0.363338224679507,"ingroup",0.533376164251506,0.488065158047059
"2287",23,46,-67.0536671557659,-168.014333552045,15.9365390296072,-0.379504724659712,"ingroup",-1,12.4207086641369,513.121549504447,-1.16198774914292,-0.363338224679507,"ingroup",0.273565144678482,0.205622552564065
"2342",24,46,-77.2412553741685,-168.014333552045,15.9365390296072,-0.379504724659712,"ingroup",-1,189.421179096747,679.934431718654,-0.478991133859303,-0.363338224679507,"ingroup",0.922558463024491,1.45204088955086
"2427",25,46,137.970755607013,-168.014333552045,15.9365390296072,-0.379504724659712,"ingroup",-1,-126.851553081307,578.873710521782,-0.892772908979947,-0.363338224679507,"ingroup",-0.906687172276293,-0.717667559906916
"2538",26,46,8.6264224007096,-168.014333552045,15.9365390296072,-0.379504724659712,"outgroup",1,-88.2826807565328,583.971327699467,-0.871901287842799,-0.363338224679507,"outgroup",-1.03455477697353,-0.235249567022075
"2621",27,46,222.481682321035,-168.014333552045,15.9365390296072,-0.379504724659712,"outgroup",1,72.2229646221591,958.332232998484,0.660877402986417,-0.363338224679507,"outgroup",-2.44093573092443,-1.60205707522561
"2724",28,46,154.751397002077,-168.014333552045,15.9365390296072,-0.379504724659712,"outgroup",1,5.46546812453661,823.844451181903,0.110232281587611,-0.363338224679507,"outgroup",-0.107860005454653,-0.399839059438652
"2881",29,46,73.0703486192651,-168.014333552045,15.9365390296072,-0.379504724659712,"outgroup",1,-91.9574360320999,644.740498642455,-0.6230887410135,-0.363338224679507,"outgroup",0.425284018600891,0.325556588428043
"2916",30,46,-205.994256466682,-168.014333552045,15.9365390296072,-0.379504724659712,"outgroup",1,-72.1019984376032,385.531331151005,-1.68439157144962,-0.363338224679507,"outgroup",0.281342359823355,0.305657443193738
"3023",31,46,-147.089070655866,-168.014333552045,15.9365390296072,-0.379504724659712,"outgroup",1,-95.8762819186885,420.662233480735,-1.5405520366093,-0.363338224679507,"outgroup",-0.293131619344553,-0.600735488272159
"3149",32,46,154.271625048359,-168.014333552045,15.9365390296072,-0.379504724659712,"outgroup",1,-40.8131058840308,777.086105219618,-0.0812145155937469,-0.363338224679507,"outgroup",-0.858257835231612,-1.06261356182281
"3232",33,46,-174.907413356028,-168.014333552045,15.9365390296072,-0.379504724659712,"outgroup",1,24.4997074911051,513.219880190367,-1.16158514519069,-0.363338224679507,"outgroup",-0.851787840018339,-0.374951083086889
"3344",34,46,-213.629118950216,-168.014333552045,15.9365390296072,-0.379504724659712,"outgroup",1,-5.43016221328216,444.568304891792,-1.44267131156126,-0.363338224679507,"outgroup",-0.424177143455962,-0.424429072588936
"3444",35,46,-79.5554503938431,-168.014333552045,15.9365390296072,-0.379504724659712,"outgroup",1,29.7761940684048,613.848329729851,-0.749573257832676,-0.363338224679507,"outgroup",0.673897803267387,0.108128464285902
"3550",36,46,-50.0377210024093,-168.014333552045,15.9365390296072,-0.379504724659712,"outgroup",1,91.559297737316,705.149162790197,-0.37575224877706,-0.363338224679507,"outgroup",0.393081260276055,0.338172643834947
"3653",37,46,-39.9690176448447,-168.014333552045,15.9365390296072,-0.379504724659712,"outgroup",1,-115.168972291936,508.48959611851,-1.18095276217282,-0.363338224679507,"outgroup",-1.14131990552536,-0.257955947130691
"3737",38,46,-243.139396682231,-168.014333552045,15.9365390296072,-0.379504724659712,"outgroup",1,-59.6326213855809,360.855567987478,-1.78542371295166,-0.363338224679507,"outgroup",-0.303787653266497,0.0304967437066457
"3873",39,46,46.5460438362209,-168.014333552045,15.9365390296072,-0.379504724659712,"outgroup",1,-86.7408225184856,623.432807373025,-0.710330690336341,-0.363338224679507,"outgroup",-0.629594459153153,0.148723417886096
"3949",40,46,24.1759874788789,-168.014333552045,15.9365390296072,-0.379504724659712,"outgroup",1,-72.9448367449811,614.858736789188,-0.745436259583949,-0.363338224679507,"outgroup",0.505909186412108,0.656164452293177
"4050",41,46,47.4144879147456,-168.014333552045,15.9365390296072,-0.379504724659712,"outgroup",1,20.3579088405282,731.399982810564,-0.268271213833327,-0.363338224679507,"outgroup",-1.02222942883953,-1.14886827308595
"4178",42,46,38.4040181420651,-168.014333552045,15.9365390296072,-0.379504724659712,"outgroup",1,4.36342748552826,706.395031682883,-0.370651178491017,-0.363338224679507,"outgroup",0.134988762920681,-0.495635045977623
"4287",43,46,98.8849153763242,-168.014333552045,15.9365390296072,-0.379504724659712,"outgroup",1,69.5517462569344,832.064247688548,0.14388731540658,-0.363338224679507,"outgroup",-0.221983080622321,-0.708880099301492
"4330",44,46,125.584321542188,-168.014333552045,15.9365390296072,-0.379504724659712,"outgroup",1,-39.6657711036001,749.546136493878,-0.193973825156803,-0.363338224679507,"outgroup",0.382282859294427,-0.369904782250787
"4476",45,46,-145.112323482802,-168.014333552045,15.9365390296072,-0.379504724659712,"outgroup",1,63.1187164964245,581.633979068913,-0.881471299356395,-0.363338224679507,"outgroup",0.0820571286697298,-1.10720335660567
"4505",46,46,8.17387863420538,-168.014333552045,15.9365390296072,-0.379504724659712,"outgroup",1,-3.86222654470155,667.939238144794,-0.528104107041423,-0.363338224679507,"outgroup",0.311370276874374,0.0128368504672813
"4650",47,46,31.4360669430866,-168.014333552045,15.9365390296072,-0.379504724659712,"outgroup",1,22.7553183041184,717.818971302495,-0.323877140480092,-0.363338224679507,"outgroup",-0.825402497465868,-0.320608205847536
"4793",48,46,-208.684572684519,-168.014333552045,15.9365390296072,-0.379504724659712,"outgroup",1,-187.593046588392,267.349966782379,-2.16827189760885,-0.363338224679507,"outgroup",0.451149627690044,0.955105946917631
"4842",49,46,167.727477689973,-168.014333552045,15.9365390296072,-0.379504724659712,"outgroup",1,28.1711895984398,859.526253343702,0.25632741393137,-0.363338224679507,"outgroup",-0.238317712737991,-0.776654934784192
"4911",50,46,-188.184913194499,-168.014333552045,15.9365390296072,-0.379504724659712,"outgroup",1,-58.9367435143256,416.505929346466,-1.55756955718754,-0.363338224679507,"outgroup",-0.233675900607518,0.734951716738194
"71",1,47,87.3019880130508,-91.2017879194287,-70.6699952302629,-0.226077137990052,"ingroup",-1,-16.9466882707156,827.696294590866,0.126003221913108,-0.204634133295605,"ingroup",-2.19058006874711,-1.40371293512871
"164",2,47,-81.4624737437238,-91.2017879194287,-70.6699952302629,-0.226077137990052,"ingroup",-1,-83.3272906986877,592.55123040612,-0.836771839623195,-0.204634133295605,"ingroup",-1.56186110684456,-1.32602226358942
"254",3,47,23.7385447723269,-91.2017879194287,-70.6699952302629,-0.226077137990052,"ingroup",-1,-92.2646045815358,688.814935039322,-0.442630910179199,-0.204634133295605,"ingroup",-2.3827857509173,-2.09182073504955
"391",4,47,-58.6024563137109,-91.2017879194287,-70.6699952302629,-0.226077137990052,"ingroup",-1,25.7225198114996,724.46105834632,-0.296681860900147,-0.204634133295605,"ingroup",-1.07112949408735,-0.828552083611134
"421",5,47,14.3160770575653,-91.2017879194287,-70.6699952302629,-0.226077137990052,"ingroup",-1,-120.010390076352,651.646681829745,-0.594812149428742,-0.204634133295605,"ingroup",-1.67726845226731,-1.29229186801381
"589",6,47,126.990211861125,-91.2017879194287,-70.6699952302629,-0.226077137990052,"ingroup",-1,-35.6426608797863,848.68854582987,0.211953637451228,-0.204634133295605,"ingroup",-0.943624667235462,-1.3817604997635
"685",7,47,-108.811703781078,-91.2017879194287,-70.6699952302629,-0.226077137990052,"ingroup",-1,138.723634606007,787.252925673461,-0.0395876108487412,-0.204634133295605,"ingroup",-1.14253023083029,-0.852244612223008
"742",8,47,108.290264038993,-91.2017879194287,-70.6699952302629,-0.226077137990052,"ingroup",-1,40.9036492610764,906.534908148601,0.448799072562345,-0.204634133295605,"ingroup",-0.473506425298863,-0.201734264204266
"855",9,47,-401.903564138428,-91.2017879194287,-70.6699952302629,-0.226077137990052,"ingroup",-1,7.97160292426665,363.40903363437,-1.77496883458183,-0.204634133295605,"ingroup",-1.16029684596557,-0.241882444849253
"904",10,47,143.657801968541,-91.2017879194287,-70.6699952302629,-0.226077137990052,"ingroup",-1,-4.63128883170157,896.36750798537,0.407169794262343,-0.204634133295605,"ingroup",-0.90017626975226,-0.232789285797133
"1084",11,47,-186.908207240999,-91.2017879194287,-70.6699952302629,-0.226077137990052,"ingroup",-1,-139.42301032029,431.009777287242,-1.49818518038972,-0.204634133295605,"ingroup",-1.14418074268192,-1.41443052287174
"1158",12,47,-298.826911052401,-91.2017879194287,-70.6699952302629,-0.226077137990052,"ingroup",-1,-105.996238655511,352.517845140619,-1.81956158292902,-0.204634133295605,"ingroup",-1.36947099684285,-0.714486596892327
"1274",13,47,436.771548940081,-91.2017879194287,-70.6699952302629,-0.226077137990052,"ingroup",-1,-43.8347105227959,1150.27783326582,1.44677711025737,-0.204634133295605,"ingroup",-0.926749053280655,-1.13766256710557
"1323",14,47,-181.163194573246,-91.2017879194287,-70.6699952302629,-0.226077137990052,"ingroup",-1,-116.510742068241,459.667058207044,-1.38085116150787,-0.204634133295605,"ingroup",-1.760061311132,-2.0408386387735
"1444",15,47,-140.673237066563,-91.2017879194287,-70.6699952302629,-0.226077137990052,"ingroup",-1,6.6149456352723,623.282703417241,-0.710945274128554,-0.204634133295605,"ingroup",-1.95553915801332,-1.35753092495443
"1513",16,47,-83.483033305231,-91.2017879194287,-70.6699952302629,-0.226077137990052,"ingroup",-1,74.2063157724625,748.064277315763,-0.200041131167858,-0.204634133295605,"ingroup",-1.75005623839062,-2.44833704965219
"1698",17,47,-526.203912636491,-91.2017879194287,-70.6699952302629,-0.226077137990052,"ingroup",-1,-57.3415467950001,173.79553541704,-2.55132001187414,-0.204634133295605,"ingroup",-2.35550198474524,-1.67216354812318
"1708",18,47,4.69093305617222,-91.2017879194287,-70.6699952302629,-0.226077137990052,"ingroup",-1,76.9919740150269,839.02390191973,0.172382838176444,-0.204634133295605,"ingroup",-1.66386273597593,-1.29517143907979
"1817",19,47,0.807666044759982,-91.2017879194287,-70.6699952302629,-0.226077137990052,"ingroup",-1,123.670766560525,881.819427453817,0.347604312088338,-0.204634133295605,"ingroup",-0.400903357370805,-0.176154359790625
"1942",20,47,121.720918189972,-91.2017879194287,-70.6699952302629,-0.226077137990052,"ingroup",-1,-80.7810890884137,798.280823950089,0.00556488035369152,-0.204634133295605,"ingroup",0.101058307992574,-0.436598670510486
"2015",21,47,-188.656277168746,-91.2017879194287,-70.6699952302629,-0.226077137990052,"ingroup",-1,44.5928682872463,613.277585967032,-0.751910104082353,-0.204634133295605,"ingroup",-1.65304389861915,-1.35161611494475
"2167",22,47,-287.62225649764,-91.2017879194287,-70.6699952302629,-0.226077137990052,"ingroup",-1,13.5025211176879,483.221259468579,-1.28441112927655,-0.204634133295605,"ingroup",-1.71588149673107,-2.12041457681213
"2245",23,47,-511.561173366661,-91.2017879194287,-70.6699952302629,-0.226077137990052,"ingroup",-1,12.4207086641369,258.200530146007,-2.20573323855235,-0.204634133295605,"ingroup",-1.68867451149794,-2.15705008528563
"2356",24,47,-85.7965459208331,-91.2017879194287,-70.6699952302629,-0.226077137990052,"ingroup",-1,189.421179096747,860.965628024445,0.262220771938397,-0.204634133295605,"ingroup",-1.62293293902312,-0.498175120639286
"2461",25,47,333.198883897872,-91.2017879194287,-70.6699952302629,-0.226077137990052,"ingroup",-1,-126.851553081307,963.688325665096,0.682807322989501,-0.204634133295605,"ingroup",-1.42733177310393,-1.44963368577682
"2592",26,47,245.314524704299,-91.2017879194287,-70.6699952302629,-0.226077137990052,"outgroup",1,-88.2826807565328,837.032848335772,0.164230692846652,-0.204634133295605,"outgroup",-0.81119700626831,-1.04895668579725
"2676",27,47,361.567996203067,-91.2017879194287,-70.6699952302629,-0.226077137990052,"outgroup",1,72.2229646221591,1113.79196521323,1.29738982041006,-0.204634133295605,"outgroup",-0.410418958254372,-0.895617624244038
"2758",28,47,-364.273917904594,-91.2017879194287,-70.6699952302629,-0.226077137990052,"outgroup",1,5.46546812453661,321.192554607948,-1.94781946758757,-0.204634133295605,"outgroup",-1.66711653039887,-1.0976107754068
"2843",29,47,25.4881682523426,-91.2017879194287,-70.6699952302629,-0.226077137990052,"outgroup",1,-91.9574360320999,613.531736608248,-0.750869512819742,-0.204634133295605,"outgroup",-2.25686365833924,-1.48764554780954
"2932",30,47,8.9392281802297,-91.2017879194287,-70.6699952302629,-0.226077137990052,"outgroup",1,-72.1019984376032,616.838234130632,-0.737331429991511,-0.204634133295605,"outgroup",-2.26535966920762,-1.70648030386463
